code,date,TA(t)/TA(t-1),NP(t)/NP(t-1),TL/TA,CA/CL,TL/TSE,NP/ASE,SR/ACA,MBC/AI,FA/TA,SE/FA,NP_SR,TA(t)/TA(t-1)_lag1,TA(t)/TA(t-1)_lag2,NP(t)/NP(t-1)_lag1,NP(t)/NP(t-1)_lag2,TL/TA_lag1,TL/TA_lag2,CA/CL_lag1,CA/CL_lag2,TL/TSE_lag1,TL/TSE_lag2,NP/ASE_lag1,NP/ASE_lag2,SR/ACA_lag1,SR/ACA_lag2,MBC/AI_lag1,MBC/AI_lag2,FA/TA_lag1,FA/TA_lag2,SE/FA_lag1,SE/FA_lag2,NP_SR_lag1,NP_SR_lag2,ST or Not
752.0,2018-03-31,-0.5641840824554639,0.073963529658031,-1.515488237475353,1.743719512294499,-0.1430953502225163,-0.0174897153602154,-0.9390568026229268,-0.163661796977609,-0.4880186198487803,1.5154793854571464,0.0388451107693051,-0.0571062061454548,-0.1268180540300029,0.0730977349506403,0.0716800916618485,-1.0338597637558482,-1.556570824946072,0.2608134555682553,2.66739162768116,-0.1261338958891531,-0.1442971002758228,0.0199899600571721,0.0066292234676893,-0.2136978549681066,-0.4436511809264037,-0.0049416817728131,-0.0535078487768509,-0.5982709717119691,-0.5693191935057308,1.033852042924814,1.5565618753974635,0.0452741679080349,0.0479432507247492,1
752.0,2018-06-30,-0.5709491046249873,0.0811588680031796,-1.5561142749122916,2.0471980975547663,-0.1442839210802794,-0.0044554361122616,-0.5726194025577946,-0.1343515574631986,-0.5158379552818272,1.5561053258677495,0.0447582725025884,-0.5641840824554639,-0.0571062061454548,0.073963529658031,0.0730977349506403,-1.515488237475353,-1.0338597637558482,1.743719512294499,0.2608134555682553,-0.1430953502225163,-0.1261338958891531,-0.0174897153602154,0.0199899600571721,-0.9390568026229268,-0.2136978549681066,-0.163661796977609,-0.0049416817728131,-0.4880186198487803,-0.5982709717119691,1.5154793854571464,1.033852042924814,0.0388451107693051,0.0452741679080349,1
752.0,2018-09-30,-0.385771250818658,0.0516235735469903,-1.308993716527298,0.8647102763744101,-0.1365281221828955,-0.0025554816290033,-0.3068204024584526,-0.0844844618792677,-0.5912610882666088,1.30898534778656,0.0336903006218227,-0.5709491046249873,-0.5641840824554639,0.0811588680031796,0.073963529658031,-1.5561142749122916,-1.515488237475353,2.0471980975547663,1.743719512294499,-0.1442839210802794,-0.1430953502225163,-0.0044554361122616,-0.0174897153602154,-0.5726194025577946,-0.9390568026229268,-0.1343515574631986,-0.163661796977609,-0.5158379552818272,-0.4880186198487803,1.5561053258677495,1.5154793854571464,0.0447582725025884,0.0388451107693051,1
752.0,2018-12-31,-0.6822619795277163,-6.62345821955978,-0.4832053122443839,-0.5004005076247522,-0.0967958598562041,-0.5844654175234915,-0.0946127308529853,-0.015483941724055,-0.4784254159671744,0.4831988885253565,-0.3640017278923267,-0.385771250818658,-0.5709491046249873,0.0516235735469903,0.0811588680031796,-1.308993716527298,-1.5561142749122916,0.8647102763744101,2.0471980975547663,-0.1365281221828955,-0.1442839210802794,-0.0025554816290033,-0.0044554361122616,-0.3068204024584526,-0.5726194025577946,-0.0844844618792677,-0.1343515574631986,-0.5912610882666088,-0.5158379552818272,1.30898534778656,1.5561053258677495,0.0336903006218227,0.0447582725025884,1
752.0,2019-03-31,-0.2163742989300466,-0.173138155997019,-0.3010903440175519,-0.6765474019643901,-0.0832092291039327,-0.0669916965918184,-0.9360528503749964,-0.1517314569222184,-0.4550014263024967,0.3010843485267762,-0.0762367826866083,-0.6822619795277163,-0.385771250818658,-6.62345821955978,0.0516235735469903,-0.4832053122443839,-1.308993716527298,-0.5004005076247522,0.8647102763744101,-0.0967958598562041,-0.1365281221828955,-0.5844654175234915,-0.0025554816290033,-0.0946127308529853,-0.3068204024584526,-0.015483941724055,-0.0844844618792677,-0.4784254159671744,-0.5912610882666088,0.4831988885253565,1.30898534778656,-0.3640017278923267,0.0336903006218227,1
752.0,2019-06-30,-0.158750850984047,-0.173138155997019,-0.2371226516039866,-0.6710564497546602,-0.0777722036298699,-0.0872440844018517,-0.5957937877817872,-0.0767808938907399,-0.5062062974233702,0.2371168082329973,-0.0485867397704477,-0.2163742989300466,-0.6822619795277163,-0.173138155997019,-6.62345821955978,-0.3010903440175519,-0.4832053122443839,-0.6765474019643901,-0.5004005076247522,-0.0832092291039327,-0.0967958598562041,-0.0669916965918184,-0.5844654175234915,-0.9360528503749964,-0.0946127308529853,-0.1517314569222184,-0.015483941724055,-0.4550014263024967,-0.4784254159671744,0.3010843485267762,0.4831988885253565,-0.0762367826866083,-0.3640017278923267,1
752.0,2019-09-30,-0.1193110456232627,-0.173138155997019,-0.1908881742783073,-0.6647128445877758,-0.0735907197388761,-0.102551757820095,-0.2919062735927427,-0.0493413773290487,-0.5439673267030256,0.1908824400553251,-0.037005665359444,-0.158750850984047,-0.2163742989300466,-0.173138155997019,-0.173138155997019,-0.2371226516039866,-0.3010903440175519,-0.6710564497546602,-0.6765474019643901,-0.0777722036298699,-0.0832092291039327,-0.0872440844018517,-0.0669916965918184,-0.5957937877817872,-0.9360528503749964,-0.0767808938907399,-0.1517314569222184,-0.5062062974233702,-0.4550014263024967,0.2371168082329973,0.3010843485267762,-0.0485867397704477,-0.0762367826866083,1
752.0,2019-12-31,-0.7057938987489772,-0.173138155997019,0.1177939127715649,-0.5416111314312354,-0.0386548442092049,-0.8323217382153673,-0.0436317202969468,0.0056636647658711,-0.4042261319179052,-0.1177989212936103,-0.2876142423455592,-0.1193110456232627,-0.158750850984047,-0.173138155997019,-0.173138155997019,-0.1908881742783073,-0.2371226516039866,-0.6647128445877758,-0.6710564497546602,-0.0735907197388761,-0.0777722036298699,-0.102551757820095,-0.0872440844018517,-0.2919062735927427,-0.5957937877817872,-0.0493413773290487,-0.0767808938907399,-0.5439673267030256,-0.5062062974233702,0.1908824400553251,0.2371168082329973,-0.037005665359444,-0.0485867397704477,1
792.0,2015-09-30,0.097453510885523,0.0658132216825205,0.6382383329106217,-0.979450715897585,0.0750401676591165,0.0089271120094922,-0.0095539253711915,-0.1880926772152202,0.7649831739695129,-0.6382421159213154,0.0298168903463638,-0.0189163239091094,-0.1629687190573532,1.924048834069158,0.0475341263729943,0.6132445055956189,0.5683569129082956,-0.9224050358223668,-0.9495608503521624,0.0666278175943571,0.0526180724121247,-0.0055674948374504,-0.028120780183603,-0.4988648321181914,-0.9146109421045736,-0.1981193571100412,-0.2069424837577244,0.8883551515696587,1.037277281110924,-0.6132483474602803,-0.56836086042173,0.0315714364228184,0.0083430242217712,1
792.0,2015-12-31,0.2404352547518768,0.0449695003857914,0.4756155774349948,-0.8049307690052312,0.0274526247626135,0.0035499211981506,0.3180345681964971,-0.1774320675486165,1.3101247924440609,-0.4756197433800137,0.0227172782478625,0.097453510885523,-0.0189163239091094,0.0658132216825205,1.924048834069158,0.6382383329106217,0.6132445055956189,-0.979450715897585,-0.9224050358223668,0.0750401676591165,0.0666278175943571,0.0089271120094922,-0.0055674948374504,-0.0095539253711915,-0.4988648321181914,-0.1880926772152202,-0.1981193571100412,0.7649831739695129,0.8883551515696587,-0.6382421159213154,-0.6132483474602803,0.0298168903463638,0.0315714364228184,1
792.0,2016-03-31,-0.225888156018655,-0.173138155997019,0.4706805044962792,-0.8130946521469252,0.0262370167372009,-0.022043235084703,-0.9447376666123783,-0.2033576103181185,1.266909566669553,-0.4706846820621123,0.0242762090267262,0.2404352547518768,0.097453510885523,0.0449695003857914,0.0658132216825205,0.4756155774349948,0.6382383329106217,-0.8049307690052312,-0.979450715897585,0.0274526247626135,0.0750401676591165,0.0035499211981506,0.0089271120094922,0.3180345681964971,-0.0095539253711915,-0.1774320675486165,-0.1880926772152202,1.3101247924440609,0.7649831739695129,-0.4756197433800137,-0.6382421159213154,0.0227172782478625,0.0298168903463638,1
792.0,2016-06-30,-0.2275414407888293,0.1032647574404245,0.3862046722928086,-0.8666430711979364,0.007056116339441,-0.0100117512326377,-0.493192064162845,-0.1929339740820135,1.2317704895017976,-0.3862090487772719,0.0285024161127427,-0.225888156018655,0.2404352547518768,-0.173138155997019,0.0449695003857914,0.4706805044962792,0.4756155774349948,-0.8130946521469252,-0.8049307690052312,0.0262370167372009,0.0274526247626135,-0.022043235084703,0.0035499211981506,-0.9447376666123783,0.3180345681964971,-0.2033576103181185,-0.1774320675486165,1.266909566669553,1.3101247924440609,-0.4706846820621123,-0.4756197433800137,0.0242762090267262,0.0227172782478625,1
792.0,2016-09-30,-0.221461137462375,0.0422869451127,0.3915408879221706,-0.886353045381439,0.0081834874420202,-0.0127977509172989,-0.1627417003624199,-0.1851833982622261,1.1867133808042618,-0.3915452518412332,0.020851034357872,-0.2275414407888293,-0.225888156018655,0.1032647574404245,-0.173138155997019,0.3862046722928086,0.4706805044962792,-0.8666430711979364,-0.8130946521469252,0.007056116339441,0.0262370167372009,-0.0100117512326377,-0.022043235084703,-0.493192064162845,-0.9447376666123783,-0.1929339740820135,-0.2033576103181185,1.2317704895017976,1.266909566669553,-0.3862090487772719,-0.4706846820621123,0.0285024161127427,0.0242762090267262,1
792.0,2016-12-31,-0.1605784278233662,-0.173138155997019,0.4248506392202661,-0.9379943255409358,0.0154669532887982,-0.0181603407836291,0.2592684338189879,-0.1771176285623889,2.0840767108259612,-0.4248549247035213,0.0136108091525061,-0.221461137462375,-0.2275414407888293,0.0422869451127,0.1032647574404245,0.3915408879221706,0.3862046722928086,-0.886353045381439,-0.8666430711979364,0.0081834874420202,0.007056116339441,-0.0127977509172989,-0.0100117512326377,-0.1627417003624199,-0.493192064162845,-0.1851833982622261,-0.1929339740820135,1.1867133808042618,1.2317704895017976,-0.3915452518412332,-0.3862090487772719,0.020851034357872,0.0285024161127427,1
792.0,2017-03-31,-0.2139118009816996,-0.173138155997019,0.4431903561025078,-0.976538363532654,0.0196677458613709,-0.042040586982879,-0.9906790758971774,-0.2019671074845124,2.011139684149417,-0.4431945984004962,-0.0424543956354512,-0.1605784278233662,-0.221461137462375,-0.173138155997019,0.0422869451127,0.4248506392202661,0.3915408879221706,-0.9379943255409358,-0.886353045381439,0.0154669532887982,0.0081834874420202,-0.0181603407836291,-0.0127977509172989,0.2592684338189879,-0.1627417003624199,-0.1771176285623889,-0.1851833982622261,2.0840767108259612,1.1867133808042618,-0.4248549247035213,-0.3915452518412332,0.0136108091525061,0.020851034357872,1
792.0,2017-06-30,-0.2047041999574458,-0.173138155997019,0.4512015460909921,-1.000531345152759,0.0215475842619496,-0.0544286674725921,-0.5069691587844386,-0.189874845595559,1.9498989275712095,-0.4512057695247097,-0.0239891358499511,-0.2139118009816996,-0.1605784278233662,-0.173138155997019,-0.173138155997019,0.4431903561025078,0.4248506392202661,-0.976538363532654,-0.9379943255409358,0.0196677458613709,0.0154669532887982,-0.042040586982879,-0.0181603407836291,-0.9906790758971774,0.2592684338189879,-0.2019671074845124,-0.1771176285623889,2.011139684149417,2.0840767108259612,-0.4431945984004962,-0.4248549247035213,-0.0424543956354512,0.0136108091525061,1
792.0,2017-09-30,-0.2103736719780586,-0.173138155997019,0.4563171156054141,-0.990600735390148,0.0227626424442525,-0.0652941915202741,-0.1351336754818132,-0.1813902445923266,1.90578085931234,-0.4563213269932949,-0.0219222452739569,-0.2047041999574458,-0.2139118009816996,-0.173138155997019,-0.173138155997019,0.4512015460909921,0.4431903561025078,-1.000531345152759,-0.976538363532654,0.0215475842619496,0.0196677458613709,-0.0544286674725921,-0.042040586982879,-0.5069691587844386,-0.9906790758971774,-0.189874845595559,-0.2019671074845124,1.9498989275712095,2.011139684149417,-0.4512057695247097,-0.4431945984004962,-0.0239891358499511,-0.0424543956354512,1
792.0,2017-12-31,-0.2452843734277781,-0.173138155997019,0.5921207469197284,-1.0333116955264994,0.0598678108950627,-0.2603841270881586,0.3659869435557802,-0.1667878652093405,3.608163119441737,-0.59212463856751,-0.1046266019694081,-0.2103736719780586,-0.2047041999574458,-0.173138155997019,-0.173138155997019,0.4563171156054141,0.4512015460909921,-0.990600735390148,-1.000531345152759,0.0227626424442525,0.0215475842619496,-0.0652941915202741,-0.0544286674725921,-0.1351336754818132,-0.5069691587844386,-0.1813902445923266,-0.189874845595559,1.90578085931234,1.9498989275712095,-0.4563213269932949,-0.4512057695247097,-0.0219222452739569,-0.0239891358499511,1
792.0,2018-03-31,-0.2998178719765091,-0.173138155997019,0.5748331448162683,-1.1151910264308849,0.0545580299739945,-0.0421750610590535,-0.8530125068678143,-0.1998626532670222,3.7317324216405448,-0.5748370771297018,-0.0190016411461624,-0.2452843734277781,-0.2103736719780586,-0.173138155997019,-0.173138155997019,0.5921207469197284,0.4563171156054141,-1.0333116955264994,-0.990600735390148,0.0598678108950627,0.0227626424442525,-0.2603841270881586,-0.0652941915202741,0.3659869435557802,-0.1351336754818132,-0.1667878652093405,-0.1813902445923266,3.608163119441737,1.90578085931234,-0.59212463856751,-0.4563213269932949,-0.1046266019694081,-0.0219222452739569,1
792.0,2018-06-30,-0.3213205335355833,-0.173138155997019,0.6098299395285415,-1.1458002460328334,0.0655140509877268,-0.0966672545901429,-0.0500612430699372,-0.1781346021616348,3.645577626600225,-0.6098337894336184,-0.0366140735010825,-0.2998178719765091,-0.2452843734277781,-0.173138155997019,-0.173138155997019,0.5748331448162683,0.5921207469197284,-1.1151910264308849,-1.0333116955264994,0.0545580299739945,0.0598678108950627,-0.0421750610590535,-0.2603841270881586,-0.8530125068678143,0.3659869435557802,-0.1998626532670222,-0.1667878652093405,3.7317324216405448,3.608163119441737,-0.5748370771297018,-0.59212463856751,-0.0190016411461624,-0.1046266019694081,1
792.0,2018-09-30,-0.3506065809253273,-0.173138155997019,0.590173902954431,-1.14164689049507,0.05926008463212,-0.0983404376046922,0.6334439927214269,-0.15850908107998,3.5563814450125393,-0.5901777991000513,-0.020045632050771,-0.3213205335355833,-0.2998178719765091,-0.173138155997019,-0.173138155997019,0.6098299395285415,0.5748331448162683,-1.1458002460328334,-1.1151910264308849,0.0655140509877268,0.0545580299739945,-0.0966672545901429,-0.0421750610590535,-0.0500612430699372,-0.8530125068678143,-0.1781346021616348,-0.1998626532670222,3.645577626600225,3.7317324216405448,-0.6098337894336184,-0.5748370771297018,-0.0366140735010825,-0.0190016411461624,1
792.0,2018-12-31,-0.4536505420904828,-0.173138155997019,0.6591285993472832,-1.236802720179541,0.0824419958778894,-0.2624691187764068,1.6299056637350884,-0.1324601510275938,4.0145338722822075,-0.6591323331668284,-0.0540983327410239,-0.3506065809253273,-0.3213205335355833,-0.173138155997019,-0.173138155997019,0.590173902954431,0.6098299395285415,-1.14164689049507,-1.1458002460328334,0.05926008463212,0.0655140509877268,-0.0983404376046922,-0.0966672545901429,0.6334439927214269,-0.0500612430699372,-0.15850908107998,-0.1781346021616348,3.5563814450125393,3.645577626600225,-0.5901777991000513,-0.6098337894336184,-0.020045632050771,-0.0366140735010825,1
792.0,2019-03-31,-0.2739106008414737,-0.173138155997019,0.6550152733018014,-1.240638715995304,0.0809566055708223,-0.0478501300186309,-0.4808449154549566,-0.1952180357307077,4.041988162022369,-0.6550190168071609,-0.0130758667522375,-0.4536505420904828,-0.3506065809253273,-0.173138155997019,-0.173138155997019,0.6591285993472832,0.590173902954431,-1.236802720179541,-1.14164689049507,0.0824419958778894,0.05926008463212,-0.2624691187764068,-0.0983404376046922,1.6299056637350884,0.6334439927214269,-0.1324601510275938,-0.15850908107998,4.0145338722822075,3.5563814450125393,-0.6591323331668284,-0.5901777991000513,-0.0540983327410239,-0.020045632050771,1
792.0,2019-06-30,-0.2843407362364438,-0.173138155997019,0.6646476888598623,-1.2808095357930755,0.0844572268437839,-0.0577962881431252,0.6595296806214807,-0.1709435481700364,3.971242346165196,-0.6646514096833863,-0.0053586296559896,-0.2739106008414737,-0.4536505420904828,-0.173138155997019,-0.173138155997019,0.6550152733018014,0.6591285993472832,-1.240638715995304,-1.236802720179541,0.0809566055708223,0.0824419958778894,-0.0478501300186309,-0.2624691187764068,-0.4808449154549566,1.6299056637350884,-0.1952180357307077,-0.1324601510275938,4.041988162022369,4.0145338722822075,-0.6550190168071609,-0.6591323331668284,-0.0130758667522375,-0.0540983327410239,1
792.0,2019-09-30,-0.3054923237705261,-0.173138155997019,0.6617509792026468,-1.285902830376805,0.0833963310074839,-0.065096139296686,1.8301836238195268,-0.1467150550931108,3.9082671007234406,-0.6617547068471693,-0.0027114637635206,-0.2843407362364438,-0.2739106008414737,-0.173138155997019,-0.173138155997019,0.6646476888598623,0.6550152733018014,-1.2808095357930755,-1.240638715995304,0.0844572268437839,0.0809566055708223,-0.0577962881431252,-0.0478501300186309,0.6595296806214807,-0.4808449154549566,-0.1709435481700364,-0.1952180357307077,3.971242346165196,4.041988162022369,-0.6646514096833863,-0.6550190168071609,-0.0053586296559896,-0.0130758667522375,1
792.0,2019-12-31,-1.971186689267936,-0.173138155997019,6.0122955527776725,-1.2830037689210891,-0.2946938819564389,11.087033416531092,2.585074375174203,-0.1235506116519783,1.1449030235509037,-6.01228668128027,-0.7917571554851627,-0.3054923237705261,-0.2843407362364438,-0.173138155997019,-0.173138155997019,0.6617509792026468,0.6646476888598623,-1.285902830376805,-1.2808095357930755,0.0833963310074839,0.0844572268437839,-0.065096139296686,-0.0577962881431252,1.8301836238195268,0.6595296806214807,-0.1467150550931108,-0.1709435481700364,3.9082671007234406,3.971242346165196,-0.6617547068471693,-0.6646514096833863,-0.0027114637635206,-0.0053586296559896,1
868.0,2015-09-30,-0.1380250340760187,0.0296351654211386,0.5636504081055183,-0.6694776938144084,0.0512245594775003,-0.0272808104893908,0.3019329963674675,-0.0887097168629212,0.20007675520385,-0.5636543667513902,0.0075799846893051,0.0068888618711411,-0.2497910683585243,-0.173138155997019,0.0389510190382093,0.6083239445231408,0.5234827579594401,-0.653374658621303,-0.597209719803714,0.0650254476316421,0.039862088607057,-0.0184174010549554,-0.0324707248847115,-0.2053631254766538,-0.7448265812200812,-0.1314780854625007,-0.1712136468964748,0.1019121872725878,-0.1066811123303618,-0.6083277973339906,-0.5234868111896892,0.0093911006101554,0.0057073032190684,1
868.0,2015-12-31,0.3839448545990693,-0.173138155997019,0.7208470235723763,-0.6214028767852975,0.1065438162267334,-0.0185381616196026,0.882194621157212,0.0178679806734839,0.0825994333515841,-0.7208506120610726,0.0082599830513717,-0.1380250340760187,0.0068888618711411,0.0296351654211386,-0.173138155997019,0.5636504081055183,0.6083239445231408,-0.6694776938144084,-0.653374658621303,0.0512245594775003,0.0650254476316421,-0.0272808104893908,-0.0184174010549554,0.3019329963674675,-0.2053631254766538,-0.0887097168629212,-0.1314780854625007,0.20007675520385,0.1019121872725878,-0.5636543667513902,-0.6083277973339906,0.0075799846893051,0.0093911006101554,1
868.0,2016-03-31,-0.0378842808054766,0.0400793547982534,0.7786136417969612,-0.6241492930543742,0.1326917576078471,-0.0307108973346168,-0.8197108968414335,-0.1470952436809479,-0.0367491803619739,-0.778617094782726,0.0066036816624296,0.3839448545990693,-0.1380250340760187,-0.173138155997019,0.0296351654211386,0.7208470235723763,0.5636504081055183,-0.6214028767852975,-0.6694776938144084,0.1065438162267334,0.0512245594775003,-0.0185381616196026,-0.0272808104893908,0.882194621157212,0.3019329963674675,0.0178679806734839,-0.0887097168629212,0.0825994333515841,0.20007675520385,-0.7208506120610726,-0.5636543667513902,0.0082599830513717,0.0075799846893051,1
868.0,2016-06-30,0.212909557260496,-0.173138155997019,0.8384790430644378,-0.5949962045836137,0.1644021654571804,-0.0116536432040408,-0.5199489421524474,-0.0800703772081621,-0.1174515883623574,-0.8384823545602995,0.0106325762962228,-0.0378842808054766,0.3839448545990693,0.0400793547982534,-0.173138155997019,0.7786136417969612,0.7208470235723763,-0.6241492930543742,-0.6214028767852975,0.1326917576078471,0.1065438162267334,-0.0307108973346168,-0.0185381616196026,-0.8197108968414335,0.882194621157212,-0.1470952436809479,0.0178679806734839,-0.0367491803619739,0.0825994333515841,-0.778617094782726,-0.7208506120610726,0.0066036816624296,0.0082599830513717,1
868.0,2016-09-30,0.6166148073606764,0.0484139482817691,0.9210597400879532,-0.5773663419352435,0.2183845993144911,-0.0109776913454847,-0.2267653748121335,-0.0377675952696339,-0.2759444292943196,-0.9210628567077938,0.0094839609882447,0.212909557260496,-0.0378842808054766,-0.173138155997019,0.0400793547982534,0.8384790430644378,0.7786136417969612,-0.5949962045836137,-0.6241492930543742,0.1644021654571804,0.1326917576078471,-0.0116536432040408,-0.0307108973346168,-0.5199489421524474,-0.8197108968414335,-0.0800703772081621,-0.1470952436809479,-0.1174515883623574,-0.0367491803619739,-0.8384823545602995,-0.778617094782726,0.0106325762962228,0.0066036816624296,1
